GENE.NAME,HV0_LFC_nonDE_log2FoldChange,HV0_LFC_nonDE_padj,HV12_LFC_nonDE_log2FoldChange,HV12_LFC_nonDE_padj,HV24_LFC_nonDE_log2FoldChange,HV24_LFC_nonDE_padj,HV36_LFC_nonDE_log2FoldChange,HV36_LFC_nonDE_padj,KEGG,PathwayID,Pathway_info,Details
MED4_rsgA,0.300494167,0.999823315,0.367174289,0.336273244,1.804415324,2.48E-07,1.588511773,7.18E-11,K06949,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
MED4_rsmA,-0.136543563,0.999823315,0.15035707,0.717066788,0.332942038,0.474947394,1.490785354,9.41E-07,K02528,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
MED4_rsmE,-0.061744188,0.999823315,0.072710909,0.871268593,0.01899083,0.975130769,0.087767368,0.839363891,K09761,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
MED4_rsmG,4.16E-07,0.99999879,0.212556975,0.647364057,0.379316131,0.464850618,-0.513135607,0.17979088,K03501,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
MED4_rsmG,4.16E-07,0.99999879,0.212556975,0.647364057,0.379316131,0.464850618,-0.513135607,0.17979088,K03501,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
MED4_rsmH,-0.152762324,0.999823315,0.308006869,0.504971931,0.858095874,0.048985076,0.191750235,0.538711383,K03438,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
MED4_rsmI,-0.17757117,0.999823315,-0.439746005,0.225422296,0.15799303,0.754374713,-0.097881142,0.83074924,K07056,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
MED4_ruvA,0.233029171,0.999823315,0.238773251,0.618782281,-0.858433819,0.022616823,-0.760342174,0.000414475,K03550,9124,Replication and repair,03440 Homologous recombination [PATH:ko03440]
MED4_ruvA,0.233029171,0.999823315,0.238773251,0.618782281,-0.858433819,0.022616823,-0.760342174,0.000414475,K03550,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
MED4_ruvB,-0.070599677,0.999823315,-0.178864284,0.691684543,0.800562339,0.045332681,0.156770251,0.586008536,K03551,9124,Replication and repair,03440 Homologous recombination [PATH:ko03440]
MED4_ruvB,-0.070599677,0.999823315,-0.178864284,0.691684543,0.800562339,0.045332681,0.156770251,0.586008536,K03551,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
MED4_ruvC,-0.201988125,0.999823315,-0.162446111,0.730475308,-0.814044897,0.044711323,0.185296225,0.62491056,K01159,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
MED4_ruvC,-0.201988125,0.999823315,-0.162446111,0.730475308,-0.814044897,0.044711323,0.185296225,0.62491056,K01159,9124,Replication and repair,03440 Homologous recombination [PATH:ko03440]
MED4_ruvX,0.446614315,0.999823315,0.102288524,0.861080812,1.064556861,0.083665166,1.887390727,5.69E-05,K07447,9192,Genetic information processing,"99976 Replication, recombination and repair proteins"
MED4_salY,0.156844968,0.999823315,0.559308148,0.037888805,1.235287271,9.49E-05,1.160594524,6.56E-08,K02004,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_sasA,0.155662818,0.999823315,0.180166013,0.562298191,0.429781661,0.243438783,0.248206099,0.247113719,K08479,9112,Enzyme families,01001 Protein kinases [BR:ko01001]
MED4_sasA,0.155662818,0.999823315,0.180166013,0.562298191,0.429781661,0.243438783,0.248206099,0.247113719,K08479,9132,Signal transduction,02020 Two-component system [PATH:ko02020]
MED4_sasA,0.155662818,0.999823315,0.180166013,0.562298191,0.429781661,0.243438783,0.248206099,0.247113719,K08479,9132,Signal transduction,02022 Two-component system [BR:ko02022]
MED4_sat,0.158786728,0.999823315,-0.171547538,0.836397866,-2.625601117,5.24E-09,-0.735130319,0.022175748,K00958,9110,Biosynthesis of other secondary metabolites,00261 Monobactam biosynthesis [PATH:ko00261]
MED4_sat,0.158786728,0.999823315,-0.171547538,0.836397866,-2.625601117,5.24E-09,-0.735130319,0.022175748,K00958,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230]
MED4_sat,0.158786728,0.999823315,-0.171547538,0.836397866,-2.625601117,5.24E-09,-0.735130319,0.022175748,K00958,9102,Energy metabolism,00920 Sulfur metabolism [PATH:ko00920]
MED4_sat,0.158786728,0.999823315,-0.171547538,0.836397866,-2.625601117,5.24E-09,-0.735130319,0.022175748,K00958,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
MED4_scpA,0.354351487,0.999823315,0.519796547,0.13845827,0.816656915,0.019431054,0.109421037,0.75169875,K05896,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
MED4_scpB,-0.057071042,0.999823315,-0.067966241,0.891291745,1.010327134,0.019256817,1.31663282,4.46E-07,K06024,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
MED4_sds,0.095702717,0.999823315,-0.025900469,0.951292142,0.288536377,0.431410293,0.431054998,0.043555462,K05356,9109,Metabolism of terpenoids and polyketides,01006 Prenyltransferases [BR:ko01006]
MED4_sds,0.095702717,0.999823315,-0.025900469,0.951292142,0.288536377,0.431410293,0.431054998,0.043555462,K05356,9109,Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ko00900]
MED4_secA,-0.075957021,0.999823315,-0.082017827,0.893714104,-1.521270322,8.97E-07,-0.466426829,0.021193072,K03070,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
MED4_secA,-0.075957021,0.999823315,-0.082017827,0.893714104,-1.521270322,8.97E-07,-0.466426829,0.021193072,K03070,9131,Membrane transport,02044 Secretion system [BR:ko02044]
MED4_secA,-0.075957021,0.999823315,-0.082017827,0.893714104,-1.521270322,8.97E-07,-0.466426829,0.021193072,K03070,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
MED4_secA,-0.075957021,0.999823315,-0.082017827,0.893714104,-1.521270322,8.97E-07,-0.466426829,0.021193072,K03070,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
MED4_secD,-0.178187158,0.999823315,0.216287134,0.546638932,-0.547874877,0.109937367,0.723572371,0.001034912,K03072,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
MED4_secD,-0.178187158,0.999823315,0.216287134,0.546638932,-0.547874877,0.109937367,0.723572371,0.001034912,K03072,9131,Membrane transport,02044 Secretion system [BR:ko02044]
MED4_secD,-0.178187158,0.999823315,0.216287134,0.546638932,-0.547874877,0.109937367,0.723572371,0.001034912,K03072,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
MED4_secE,-0.083448362,0.999823315,-0.231288876,0.519693264,-1.327535772,6.25E-05,-0.596355806,0.040364412,K03073,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
MED4_secE,-0.083448362,0.999823315,-0.231288876,0.519693264,-1.327535772,6.25E-05,-0.596355806,0.040364412,K03073,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
MED4_secE,-0.083448362,0.999823315,-0.231288876,0.519693264,-1.327535772,6.25E-05,-0.596355806,0.040364412,K03073,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
MED4_secE,-0.083448362,0.999823315,-0.231288876,0.519693264,-1.327535772,6.25E-05,-0.596355806,0.040364412,K03073,9131,Membrane transport,02044 Secretion system [BR:ko02044]
MED4_secF,-0.415173287,0.999823315,0.164832528,0.790761981,0.168336767,0.74624243,1.118545293,0.004959097,K03074,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
MED4_secF,-0.415173287,0.999823315,0.164832528,0.790761981,0.168336767,0.74624243,1.118545293,0.004959097,K03074,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
MED4_secF,-0.415173287,0.999823315,0.164832528,0.790761981,0.168336767,0.74624243,1.118545293,0.004959097,K03074,9131,Membrane transport,02044 Secretion system [BR:ko02044]
MED4_secG,0.298603854,0.999823315,0.060550508,0.890702274,-0.108677064,0.854642993,-0.535451864,0.100318273,K03075,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
MED4_secG,0.298603854,0.999823315,0.060550508,0.890702274,-0.108677064,0.854642993,-0.535451864,0.100318273,K03075,9131,Membrane transport,02044 Secretion system [BR:ko02044]
MED4_secG,0.298603854,0.999823315,0.060550508,0.890702274,-0.108677064,0.854642993,-0.535451864,0.100318273,K03075,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
MED4_secG,0.298603854,0.999823315,0.060550508,0.890702274,-0.108677064,0.854642993,-0.535451864,0.100318273,K03075,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
MED4_secY,0.087081654,0.999823315,0.05048328,0.92362866,-1.780228533,2.42E-07,-0.325673872,0.092647808,K03076,9131,Membrane transport,02044 Secretion system [BR:ko02044]
MED4_secY,0.087081654,0.999823315,0.05048328,0.92362866,-1.780228533,2.42E-07,-0.325673872,0.092647808,K03076,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
MED4_secY,0.087081654,0.999823315,0.05048328,0.92362866,-1.780228533,2.42E-07,-0.325673872,0.092647808,K03076,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
MED4_secY,0.087081654,0.999823315,0.05048328,0.92362866,-1.780228533,2.42E-07,-0.325673872,0.092647808,K03076,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
MED4_selD,0.109701419,0.999823315,0.925202766,0.01844366,1.446317106,0.004026493,0.116419016,0.651480519,K01008,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_selD,0.109701419,0.999823315,0.925202766,0.01844366,1.446317106,0.004026493,0.116419016,0.651480519,K01008,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
MED4_sepF,0.104151353,0.999823315,-0.215870177,0.695093824,-1.685948877,8.92E-07,-1.105734004,7.01E-07,K09772,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
MED4_serA,0.038196846,0.999823315,-0.199301182,0.675054796,-1.113473263,0.000364012,-0.908895057,9.91E-06,K00058,9102,Energy metabolism,00680 Methane metabolism [PATH:ko00680]
MED4_serA,0.038196846,0.999823315,-0.199301182,0.675054796,-1.113473263,0.000364012,-0.908895057,9.91E-06,K00058,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
MED4_serA,0.038196846,0.999823315,-0.199301182,0.675054796,-1.113473263,0.000364012,-0.908895057,9.91E-06,K00058,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
MED4_serB,-0.129247078,0.999823315,0.244462108,0.411662482,-1.242480792,0.000264557,-0.366341428,0.136254884,K22305,9102,Energy metabolism,00680 Methane metabolism [PATH:ko00680]
MED4_serB,-0.129247078,0.999823315,0.244462108,0.411662482,-1.242480792,0.000264557,-0.366341428,0.136254884,K22305,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
MED4_serC,0.059498413,0.999823315,-0.518004883,0.147539927,-0.319726829,0.456448452,-1.225983114,1.45E-08,K00436,9191,Metabolism,99982 Energy metabolism
MED4_serS,0.23591949,0.999823315,-0.003385451,0.993188565,-0.199631952,0.703040582,-0.03912701,0.900354748,K01875,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_serS,0.23591949,0.999823315,-0.003385451,0.993188565,-0.199631952,0.703040582,-0.03912701,0.900354748,K01875,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007]
MED4_serS,0.23591949,0.999823315,-0.003385451,0.993188565,-0.199631952,0.703040582,-0.03912701,0.900354748,K01875,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]
MED4_sfsA,-0.080822665,0.999823315,-0.100064944,0.836397866,0.925421636,0.077143745,0.135236834,0.712321154,K06206,9191,Metabolism,99981 Carbohydrate metabolism
MED4_sir,0.044333654,0.999823315,-0.0084599,0.989467952,0.765188525,0.020782428,0.261064052,0.208772103,K00392,9102,Energy metabolism,00920 Sulfur metabolism [PATH:ko00920]
MED4_sirA,0.310911515,0.999823315,0.130459069,0.729094816,0.365778443,0.442320457,-0.094917539,0.817244092,K00392,9102,Energy metabolism,00920 Sulfur metabolism [PATH:ko00920]
MED4_smc,0.142330065,0.999823315,0.356983892,0.259991646,0.964722268,0.00517589,0.589092232,0.004209916,K03529,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
MED4_smpB,-0.115443583,0.999823315,-0.281727377,0.607134004,0.320798247,0.692754581,-0.093346077,0.841454884,K03664,9196,Viral protein family,99979 Unclassified viral proteins
MED4_smpB,-0.115443583,0.999823315,-0.281727377,0.607134004,0.320798247,0.692754581,-0.093346077,0.841454884,K03664,9192,Genetic information processing,99975 Protein folding and associated processing
MED4_sodN,-0.277010828,0.999823315,-0.433169445,0.205443058,-1.697042875,7.37E-10,-1.251887979,3.73E-12,K00518,9193,Cellular processes and signaling,99994 Inorganic ion transport and metabolism
MED4_sodX,-0.076864311,0.999823315,0.185055075,0.685451318,-0.818876658,0.035985064,0.057443773,0.879024771,K03100,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
MED4_sodX,-0.076864311,0.999823315,0.185055075,0.685451318,-0.818876658,0.035985064,0.057443773,0.879024771,K03100,9112,Enzyme families,01002 Peptidases [BR:ko01002]
MED4_sodX,-0.076864311,0.999823315,0.185055075,0.685451318,-0.818876658,0.035985064,0.057443773,0.879024771,K06147,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_sodX,-0.076864311,0.999823315,0.185055075,0.685451318,-0.818876658,0.035985064,0.057443773,0.879024771,K03100,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
MED4_speA,0.2198672,0.999823315,0.340268358,0.449658117,1.726068507,3.48E-06,0.55351453,0.072921569,K01585,9105,Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ko00330]
MED4_speB,0.090364399,0.999823315,0.328681649,0.340444501,0.526724465,0.214122947,-0.483449632,0.140500559,K01480,9105,Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ko00330]
MED4_speE,0.015952069,0.999823315,0.01867474,0.975448221,0.181691371,0.689459897,-0.3884865,0.209656459,K00797,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
MED4_speE,0.015952069,0.999823315,0.01867474,0.975448221,0.181691371,0.689459897,-0.3884865,0.209656459,K00797,9106,Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ko00480]
MED4_speE,0.015952069,0.999823315,0.01867474,0.975448221,0.181691371,0.689459897,-0.3884865,0.209656459,K00797,9105,Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ko00330]
MED4_speE,0.015952069,0.999823315,0.01867474,0.975448221,0.181691371,0.689459897,-0.3884865,0.209656459,K00797,9106,Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ko00410]
MED4_speH,0.285095747,0.999823315,0.431558002,0.307879222,1.420541812,0.003481985,1.3103382,0.000529309,K01611,9105,Amino acid metabolism,00330 Arginine and proline metabolism [PATH:ko00330]
MED4_speH,0.285095747,0.999823315,0.431558002,0.307879222,1.420541812,0.003481985,1.3103382,0.000529309,K01611,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
MED4_spoIID,0.391477534,0.999823315,0.563593148,0.117914467,1.212031418,0.02478939,0.431345741,0.289727918,K06381,9193,Cellular processes and signaling,99978 Cell growth
MED4_spoT,0.069997456,0.999823315,-0.450094085,0.179784992,0.345910483,0.432710441,0.261760882,0.254671282,K00951,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230]
MED4_spoT,0.069997456,0.999823315,-0.450094085,0.179784992,0.345910483,0.432710441,0.261760882,0.254671282,K01139,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
MED4_spoU,-0.1047706,0.999823315,-0.113360477,0.769346128,0.335509854,0.411083597,0.007198608,0.980128427,K03437,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_sppA,-0.110258461,0.999823315,-0.432304458,0.366123182,-1.568099454,9.91E-06,-0.905361063,1.33E-06,K04773,9112,Enzyme families,01002 Peptidases [BR:ko01002]
MED4_spsA,0.654435859,0.999823315,0.106143646,0.836397866,0.657716607,0.032543202,-0.141949423,0.506550337,K00696,9101,Carbohydrate metabolism,00500 Starch and sucrose metabolism [PATH:ko00500]
MED4_spt,0.100126124,0.999823315,0.211762132,0.657864981,0.172426806,0.667181832,0.589279279,0.001300985,K00830,9105,Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]"
MED4_spt,0.100126124,0.999823315,0.211762132,0.657864981,0.172426806,0.667181832,0.589279279,0.001300985,K00830,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
MED4_spt,0.100126124,0.999823315,0.211762132,0.657864981,0.172426806,0.667181832,0.589279279,0.001300985,K00830,9141,Transport and catabolism,04146 Peroxisome [PATH:ko04146]
MED4_spt,0.100126124,0.999823315,0.211762132,0.657864981,0.172426806,0.667181832,0.589279279,0.001300985,K00830,9101,Carbohydrate metabolism,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
MED4_spt,0.100126124,0.999823315,0.211762132,0.657864981,0.172426806,0.667181832,0.589279279,0.001300985,K00830,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007]
MED4_spt,0.100126124,0.999823315,0.211762132,0.657864981,0.172426806,0.667181832,0.589279279,0.001300985,K00830,9102,Energy metabolism,00680 Methane metabolism [PATH:ko00680]
MED4_sqdB,0.08402101,0.999823315,-0.222162581,0.68196684,-1.978229181,7.33E-08,-0.793547671,0.000329884,K06118,9103,Lipid metabolism,00561 Glycerolipid metabolism [PATH:ko00561]
MED4_sqdB,0.08402101,0.999823315,-0.222162581,0.68196684,-1.978229181,7.33E-08,-0.793547671,0.000329884,K06118,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
MED4_ssb,0.037209935,0.999823315,0.146776153,0.858516737,1.531528449,0.006113764,-0.577261423,0.059610101,K03111,9124,Replication and repair,03030 DNA replication [PATH:ko03030]
MED4_ssb,0.037209935,0.999823315,0.146776153,0.858516737,1.531528449,0.006113764,-0.577261423,0.059610101,K03111,9124,Replication and repair,03430 Mismatch repair [PATH:ko03430]
MED4_ssb,0.037209935,0.999823315,0.146776153,0.858516737,1.531528449,0.006113764,-0.577261423,0.059610101,K03111,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
MED4_ssb,0.037209935,0.999823315,0.146776153,0.858516737,1.531528449,0.006113764,-0.577261423,0.059610101,K03111,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
MED4_ssb,0.037209935,0.999823315,0.146776153,0.858516737,1.531528449,0.006113764,-0.577261423,0.059610101,K03111,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029]
MED4_ssb,0.037209935,0.999823315,0.146776153,0.858516737,1.531528449,0.006113764,-0.577261423,0.059610101,K03111,9124,Replication and repair,03440 Homologous recombination [PATH:ko03440]
MED4_sua5,0.289850696,0.999823315,0.902214311,0.010517835,1.02189581,0.037979095,0.020491256,0.957308379,K07566,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
MED4_sua5,0.289850696,0.999823315,0.902214311,0.010517835,1.02189581,0.037979095,0.020491256,0.957308379,K07566,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_sufC,0.187077531,0.999823315,0.104739771,0.779675853,0.493144117,0.144205025,0.00095744,0.996674663,K09013,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_sufS,0.056885424,0.999823315,-0.274643521,0.419470784,-0.690173874,0.10305254,0.30750724,0.333951933,K11717,9106,Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ko00450]
MED4_suhB,0.171501201,0.999823315,0.480481302,0.119458441,1.013715161,0.004759321,1.10504851,1.86E-06,K01092,9110,Biosynthesis of other secondary metabolites,00521 Streptomycin biosynthesis [PATH:ko00521]
MED4_suhB,0.171501201,0.999823315,0.480481302,0.119458441,1.013715161,0.004759321,1.10504851,1.86E-06,K01092,9132,Signal transduction,04070 Phosphatidylinositol signaling system [PATH:ko04070]
MED4_suhB,0.171501201,0.999823315,0.480481302,0.119458441,1.013715161,0.004759321,1.10504851,1.86E-06,K01092,9101,Carbohydrate metabolism,00562 Inositol phosphate metabolism [PATH:ko00562]
MED4_sui1,0.164487678,0.999823315,1.349996505,0.029920693,2.767296642,1.65E-05,1.56843392,0.006654849,K03113,9122,Translation,03012 Translation factors [BR:ko03012]
MED4_sui1,0.164487678,0.999823315,1.349996505,0.029920693,2.767296642,1.65E-05,1.56843392,0.006654849,K03113,9122,Translation,03013 RNA transport [PATH:ko03013]
MED4_sulP1,-0.122969667,0.999823315,-0.278786,0.467388297,-2.279014755,2.66E-15,-0.828004896,3.38E-06,K03321,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_sulP2,-0.127395867,0.999823315,0.204088075,0.546638932,-1.300650944,0.000121367,0.185664918,0.403915384,K03321,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_sun,0.277150877,0.999823315,1.813099462,8.10E-06,2.985402338,6.71E-12,2.374110701,8.07E-29,K03500,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
MED4_surE,-0.033205824,0.999823315,0.297752813,0.436816625,-0.23837933,0.585478476,0.457105528,0.134300857,K03787,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240]
MED4_surE,-0.033205824,0.999823315,0.297752813,0.436816625,-0.23837933,0.585478476,0.457105528,0.134300857,K03787,9108,Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]
MED4_surE,-0.033205824,0.999823315,0.297752813,0.436816625,-0.23837933,0.585478476,0.457105528,0.134300857,K03787,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230]
MED4_tal,0.101286957,0.999823315,-0.474165654,0.179784992,-0.511893857,0.195698481,-1.169441256,7.70E-08,K00616,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030]
MED4_tas,-0.090982898,0.999823315,-0.006348939,0.990843193,0.37702417,0.459470838,0.287843759,0.48328722,K05275,9108,Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:ko00750]
MED4_tatA.a,0.10058527,0.999823315,-0.160440445,0.698150196,-0.825644962,0.078054336,-0.360459107,0.14874074,K03116,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
MED4_tatA.a,0.10058527,0.999823315,-0.160440445,0.698150196,-0.825644962,0.078054336,-0.360459107,0.14874074,K03116,9131,Membrane transport,02044 Secretion system [BR:ko02044]
MED4_tatA.a,0.10058527,0.999823315,-0.160440445,0.698150196,-0.825644962,0.078054336,-0.360459107,0.14874074,K03116,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
MED4_tatA.b,0.180439827,0.999823315,0.832364433,0.097589757,1.476236687,0.018853965,-0.068315973,0.938064028,K03116,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
MED4_tatA.b,0.180439827,0.999823315,0.832364433,0.097589757,1.476236687,0.018853965,-0.068315973,0.938064028,K03116,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
MED4_tatA.b,0.180439827,0.999823315,0.832364433,0.097589757,1.476236687,0.018853965,-0.068315973,0.938064028,K03116,9131,Membrane transport,02044 Secretion system [BR:ko02044]
MED4_tatC,0.011445363,0.999823315,-0.153237753,0.697904793,-0.419069434,0.258266551,-0.242007361,0.32392499,K03118,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
MED4_tatC,0.011445363,0.999823315,-0.153237753,0.697904793,-0.419069434,0.258266551,-0.242007361,0.32392499,K03118,9131,Membrane transport,02044 Secretion system [BR:ko02044]
MED4_tatC,0.011445363,0.999823315,-0.153237753,0.697904793,-0.419069434,0.258266551,-0.242007361,0.32392499,K03118,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
MED4_tdcF,-0.127001673,0.999823315,-0.137172403,0.760424769,-0.276252714,0.633586189,0.073354553,0.853757173,K09022,9191,Metabolism,99985 Amino acid metabolism
MED4_tgt,0.015507639,0.999823315,-0.045430191,0.92846566,0.566119961,0.200608157,0.119601068,0.731745999,K00773,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_thdF,-0.027769125,0.999823315,-0.067762075,0.911881719,0.882348089,0.042640331,1.290940431,0.001061518,K03650,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
MED4_thiC,0.305536454,0.999823315,0.183679808,0.671668465,0.6444723,0.13304147,-1.01432254,1.84E-05,K03147,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730]
MED4_thiD,-0.021034024,0.999823315,0.418756377,0.281062353,0.686136825,0.091682631,0.440233246,0.221269294,K00941,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730]
MED4_thiE,0.132923068,0.999823315,0.81537955,0.006814723,0.475390962,0.355752455,0.281222768,0.375553337,K00788,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730]
MED4_thiF,-0.132180958,0.999823315,0.32561386,0.444317108,0.679079929,0.090968751,-0.096813533,0.759396167,K21147,9123,"Folding, sorting and degradation",04122 Sulfur relay system [PATH:ko04122]
MED4_thiG,0.087465744,0.999823315,0.028294871,0.947799555,0.05189049,0.909680308,0.405363963,0.165390516,K03149,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730]
MED4_thiL,0.128081057,0.999823315,0.527297624,0.10496339,0.97487165,0.005308086,0.603656623,0.014739461,K00946,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730]
MED4_thiO,0.046407897,0.999823315,0.647021137,0.095546304,1.150530509,0.011296429,0.074744764,0.853598651,K03149,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730]
MED4_thiP,0.245638388,0.999823315,0.310031879,0.336503701,1.453919901,8.38E-06,0.356698012,0.128164039,K02011,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_thiP,0.245638388,0.999823315,0.310031879,0.336503701,1.453919901,8.38E-06,0.356698012,0.128164039,K02011,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
MED4_thiS,-0.107316306,0.999823315,0.006133477,0.99101856,-0.441538453,0.641572943,0.117706651,0.81905434,K03154,9123,"Folding, sorting and degradation",04122 Sulfur relay system [PATH:ko04122]
MED4_thrA,-0.159952461,0.999823315,-0.009870191,0.988419529,-0.233436622,0.605820016,0.579478804,0.049803576,K00003,9105,Amino acid metabolism,00300 Lysine biosynthesis [PATH:ko00300]
MED4_thrA,-0.159952461,0.999823315,-0.009870191,0.988419529,-0.233436622,0.605820016,0.579478804,0.049803576,K00003,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
MED4_thrA,-0.159952461,0.999823315,-0.009870191,0.988419529,-0.233436622,0.605820016,0.579478804,0.049803576,K00003,9105,Amino acid metabolism,00270 Cysteine and methionine metabolism [PATH:ko00270]
MED4_thrB,0.077155889,0.999823315,0.591665966,0.131476955,1.02443168,0.003440314,1.417530025,1.25E-06,K00872,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
MED4_thrC,0.141541538,0.999823315,-0.026388208,0.949864381,-0.45275971,0.254033702,-0.180530879,0.506550337,K01733,9108,Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:ko00750]
